teamid,season,player_id,player,birth_date,height,leagueid,num,position,weight,age,exp,school,team_players
1610612760,2006,1740,Rashard Lewis,1979-08-08,6.833333333333333,00,7,F,230,27,8,Alief Elsik HS (TX),15
1610612760,2006,2557,Luke Ridnour,1981-02-13,6.083333333333333,00,8,G,167,26,3,Oregon,15
1610612760,2006,2863,Damien Wilkins,1980-01-11,6.5,00,12,G-F,225,27,2,Georgia,15
1610612760,2006,988,Randy Livingston,1975-04-02,6.333333333333333,00,14,G,209,32,10,Louisiana State,15
1610612760,2006,101153,Mickael Gelabale,1983-05-22,6.583333333333333,00,15,F,215,24,0,"Pointe-Noire, Guadeloupe",15
1610612760,2006,200754,Mouhamed Sene,1986-05-12,6.916666666666667,00,18,C,230,21,0,Senegal,15
1610612760,2006,1504,Danny Fortson,1976-03-27,6.666666666666667,00,21,C-F,260,31,9,Cincinnati,15
1610612760,2006,2248,Earl Watson,1979-06-12,6.083333333333333,00,25,G,195,28,5,UCLA,15
1610612760,2006,101130,Johan Petro,1986-01-27,7,00,27,C,247,21,1,"Paris, France",15
1610612760,2007,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F-C,255,27,3,Kansas,15
1610612760,2007,2557,Luke Ridnour,1981-02-13,6.166666666666667,00,8,G,175,27,4,Oregon,15
1610612760,2007,2648,Ronald Dupree,1981-01-26,6.583333333333333,00,12,F,209,27,4,Louisiana State,15
1610612760,2007,101153,Mickael Gelabale,1983-05-22,6.583333333333333,00,15,F,215,25,1,"Pointe-Noire, Guadeloupe",15
1610612760,2007,1922,Francisco Elson,1976-02-28,7,00,16,C,235,32,4,California,15
1610612760,2007,200754,Mouhamed Sene,1986-05-12,6.916666666666667,00,18,C,230,22,1,Senegal,15
1610612760,2007,2863,Damien Wilkins,1980-01-11,6.5,00,21,F-G,225,28,3,Georgia,15
1610612760,2007,201145,Jeff Green,1986-08-28,6.75,00,22,F,235,21,0,Georgetown,15
1610612760,2007,2248,Earl Watson,1979-06-12,6.083333333333333,00,25,G,185,29,6,UCLA,15
1610612760,2007,101130,Johan Petro,1986-01-27,7,00,27,C,247,22,2,"Paris, France",15
1610612760,2008,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,187,20,0,UCLA,15
1610612760,2008,200757,Thabo Sefolosha,1984-05-02,6.583333333333333,00,2,F-G,215,25,2,"Vevey, Switzerland",15
1610612760,2008,201591,DJ White,1986-08-31,6.75,00,3,F,251,22,0,Indiana,15
1610612760,2008,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F-C,255,28,4,Kansas,15
1610612760,2008,201602,Kyle Weaver,1986-02-18,6.5,00,5,G,201,23,0,Washington State,15
1610612760,2008,1088,Chucky Atkins,1974-08-14,5.916666666666667,00,8,G,185,34,9,South Florida,15
1610612760,2008,990,Malik Rose,1974-11-23,6.583333333333333,00,9,F,255,34,12,Drexel,15
1610612760,2008,2420,Nenad Krstic,1983-07-25,7,00,12,C,240,25,4,"Kraljevo, Serbia",15
1610612760,2008,2733,Shaun Livingston,1985-09-11,6.583333333333333,00,14,G,185,23,3,Peoria Central HS (IL),15
1610612760,2008,2863,Damien Wilkins,1980-01-11,6.5,00,21,G-F,225,29,4,Georgia,15
1610612760,2009,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,187,21,1,UCLA,15
1610612760,2009,200757,Thabo Sefolosha,1984-05-02,6.583333333333333,00,2,G,215,26,3,"Vevey, Switzerland",15
1610612760,2009,201591,DJ White,1986-08-31,6.75,00,3,F,251,23,1,Indiana,15
1610612760,2009,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,C-F,255,29,5,Kansas,15
1610612760,2009,201602,Kyle Weaver,1986-02-18,6.5,00,5,G,201,24,1,Washington State,15
1610612760,2009,201953,Eric Maynor,1987-06-11,6.25,00,6,G,175,23,0,Virginia Commonwealth,15
1610612760,2009,1563,Kevin Ollie,1972-12-27,6.166666666666667,00,7,G,195,37,12,Connecticut,15
1610612760,2009,201586,Serge Ibaka,1989-09-18,6.833333333333333,00,9,F,235,20,0,"Brazzaville, Rep. of Congo",15
1610612760,2009,201203,Mustafa Shakur,1984-08-18,6.25,00,11,G,190,25,0,Arizona,15
1610612760,2009,2420,Nenad Krstic,1983-07-25,7,00,12,C,240,26,5,"Kraljevo, Serbia",15
1610612760,2010,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,187,22,2,UCLA,15
1610612760,2010,200757,Thabo Sefolosha,1984-05-02,6.583333333333333,00,2,G,215,27,4,"Vevey, Switzerland",15
1610612760,2010,101126,Nate Robinson,1984-05-31,5.75,00,3,G,180,27,5,Washington,15
1610612760,2010,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F-C,255,30,6,Kansas,15
1610612760,2010,2570,Kendrick Perkins,1984-11-10,6.833333333333333,00,5,C,280,26,7,Clifton J. Ozen HS (TX),15
1610612760,2010,201953,Eric Maynor,1987-06-11,6.25,00,6,G,175,24,1,Virginia Commonwealth,15
1610612760,2010,2767,Royal Ivey,1981-12-20,6.333333333333333,00,7,G,215,29,6,Texas,15
1610612760,2010,1737,Nazr Mohammed,1977-09-05,6.833333333333333,00,8,C,250,33,12,Kentucky,15
1610612760,2010,201586,Serge Ibaka,1989-09-18,6.833333333333333,00,9,F-C,235,21,1,"Brazzaville, Rep. of Congo",15
1610612760,2010,201935,James Harden,1989-08-26,6.416666666666667,00,13,G,220,21,1,Arizona State,15
1610612760,2011,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,187,23,3,UCLA,15
1610612760,2011,200757,Thabo Sefolosha,1984-05-02,6.583333333333333,00,2,G,215,28,5,"Vevey, Switzerland",15
1610612760,2011,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F-C,255,31,7,Kansas,15
1610612760,2011,2570,Kendrick Perkins,1984-11-10,6.833333333333333,00,5,C,270,27,8,Clifton J. Ozen HS (TX),15
1610612760,2011,201953,Eric Maynor,1987-06-11,6.25,00,6,G,175,25,2,Virginia Commonwealth,15
1610612760,2011,2767,Royal Ivey,1981-12-20,6.333333333333333,00,7,G,215,30,7,Texas,15
1610612760,2011,1737,Nazr Mohammed,1977-09-05,6.833333333333333,00,8,C,250,34,13,Kentucky,15
1610612760,2011,201586,Serge Ibaka,1989-09-18,6.833333333333333,00,9,F-C,235,22,2,"Brazzaville, Rep. of Congo",15
1610612760,2011,202351,Lazar Hayward,1986-11-26,6.5,00,11,F,225,25,1,Marquette,15
1610612760,2011,201935,James Harden,1989-08-26,6.416666666666667,00,13,G,220,22,2,Arizona State,15
1610612760,2012,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,187,24,4,UCLA,15
1610612760,2012,200757,Thabo Sefolosha,1984-05-02,6.583333333333333,00,2,G,215,29,6,"Vevey, Switzerland",15
1610612760,2012,203103,Perry Jones III,1991-09-24,6.916666666666667,00,3,F,235,21,0,Baylor,15
1610612760,2012,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F-C,255,32,8,Kansas,15
1610612760,2012,2570,Kendrick Perkins,1984-11-10,6.833333333333333,00,5,C,270,28,9,Clifton J. Ozen HS (TX),15
1610612760,2012,965,Derek Fisher,1974-08-09,6.083333333333333,00,6,G,210,38,16,Arkansas-Little Rock,15
1610612760,2012,200758,Ronnie Brewer,1985-03-20,6.583333333333333,00,8,F,225,28,6,Arkansas,15
1610612760,2012,201586,Serge Ibaka,1989-09-18,6.833333333333333,00,9,F-C,235,23,3,"Brazzaville, Rep. of Congo",15
1610612760,2012,203087,Jeremy Lamb,1992-05-30,6.416666666666667,00,11,G-F,180,21,0,Connecticut,15
1610612760,2012,202704,Reggie Jackson,1990-04-16,6.25,00,15,G,208,23,1,Boston College,15
1610612760,2013,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,200,25,5,UCLA,15
1610612760,2013,2406,Caron Butler,1980-03-13,6.583333333333333,00,2,F,228,34,11,Connecticut,15
1610612760,2013,203103,Perry Jones III,1991-09-24,6.916666666666667,00,3,F,235,22,1,Baylor,15
1610612760,2013,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F-C,255,33,9,Kansas,15
1610612760,2013,2570,Kendrick Perkins,1984-11-10,6.833333333333333,00,5,C,270,29,10,Clifton J. Ozen HS (TX),15
1610612760,2013,965,Derek Fisher,1974-08-09,6.083333333333333,00,6,G,210,39,17,Arkansas-Little Rock,15
1610612760,2013,203511,Grant Jerrett,1993-07-08,6.833333333333333,00,7,F,232,20,0,Arizona,15
1610612760,2013,201586,Serge Ibaka,1989-09-18,6.833333333333333,00,9,F-C,245,24,4,"Brazzaville, Rep. of Congo",15
1610612760,2013,203087,Jeremy Lamb,1992-05-30,6.416666666666667,00,11,G,185,22,1,Connecticut,15
1610612760,2013,203500,Steven Adams,1993-07-20,7,00,12,C,255,20,0,Pittsburgh,15
1610612760,2014,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,200,26,6,UCLA,15
1610612760,2014,201627,Anthony Morrow,1985-09-27,6.416666666666667,00,2,G,210,29,6,Georgia Tech,15
1610612760,2014,203103,Perry Jones III,1991-09-24,6.916666666666667,00,3,F,235,23,2,Baylor,15
1610612760,2014,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F,255,34,10,Kansas,15
1610612760,2014,202713,Kyle Singler,1988-05-04,6.666666666666667,00,5,F,228,27,2,Duke,15
1610612760,2014,200779,Steve Novak,1983-06-13,6.833333333333333,00,6,F,225,32,8,Marquette,15
1610612760,2014,201586,Serge Ibaka,1989-09-18,6.833333333333333,00,9,F,245,25,5,"Brazzaville, Rep. of Congo",15
1610612760,2014,203087,Jeremy Lamb,1992-05-30,6.416666666666667,00,11,G,185,23,2,Connecticut,15
1610612760,2014,203500,Steven Adams,1993-07-20,7,00,12,C,255,21,1,Pittsburgh,15
1610612760,2014,201571,D.J. Augustin,1987-11-10,6,00,14,G,183,27,6,Texas,15
1610612760,2015,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,200,27,7,UCLA,15
1610612760,2015,201627,Anthony Morrow,1985-09-27,6.416666666666667,00,2,G,210,30,7,Georgia Tech,15
1610612760,2015,203079,Dion Waiters,1991-12-10,6.333333333333333,00,3,G,220,24,3,Syracuse,15
1610612760,2015,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F,255,35,11,Kansas,15
1610612760,2015,202713,Kyle Singler,1988-05-04,6.666666666666667,00,5,F,228,28,3,Duke,15
1610612760,2015,200751,Randy Foye,1983-09-24,6.333333333333333,00,6,G,213,32,9,Villanova,15
1610612760,2015,201586,Serge Ibaka,1989-09-18,6.833333333333333,00,9,F,245,26,6,"Brazzaville, Rep. of Congo",15
1610612760,2015,202683,Enes Kanter,1992-05-20,6.916666666666667,00,11,C,245,24,4,Kentucky,15
1610612760,2015,203500,Steven Adams,1993-07-20,7,00,12,C,255,22,2,Pittsburgh,15
1610612760,2015,1737,Nazr Mohammed,1977-09-05,6.833333333333333,00,13,C,250,38,17,Kentucky,15
1610612760,2016,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,200,28,8,UCLA,15
1610612760,2016,1627734,Domantas Sabonis,1996-05-03,6.916666666666667,00,3,F,240,21,0,Gonzaga,15
1610612760,2016,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F,255,36,12,Kansas,15
1610612760,2016,203506,Victor Oladipo,1992-05-04,6.333333333333333,00,5,G,210,25,3,Indiana,15
1610612760,2016,203902,Semaj Christon,1992-11-01,6.25,00,6,G,190,24,0,Xavier,15
1610612760,2016,203518,Alex Abrines,1993-08-01,6.5,00,8,G-F,190,23,0,NA,15
1610612760,2016,203924,Jerami Grant,1994-03-12,6.75,00,9,F,210,23,2,Syracuse,15
1610612760,2016,202683,Enes Kanter,1992-05-20,6.916666666666667,00,11,C,245,25,5,Kentucky,15
1610612760,2016,203500,Steven Adams,1993-07-20,7,00,12,C,255,23,3,Pittsburgh,15
1610612760,2016,202713,Kyle Singler,1988-05-04,6.666666666666667,00,15,F,228,29,4,Duke,15
1610612760,2017,201566,Russell Westbrook,1988-11-12,6.25,00,0,G,200,29,10,UCLA,17
1610612760,2017,101109,Raymond Felton,1984-06-26,6.083333333333333,00,2,G,205,33,13,North Carolina,17
1610612760,2017,201147,Corey Brewer,1986-03-05,6.75,00,3,G-F,186,32,11,Florida,17
1610612760,2017,2555,Nick Collison,1980-10-26,6.833333333333333,00,4,F-C,255,37,14,Kansas,17
1610612760,2017,2546,Carmelo Anthony,1984-05-29,6.666666666666667,00,7,F,240,34,15,Syracuse,17
1610612760,2017,203518,Alex Abrines,1993-08-01,6.5,00,8,G,190,24,2,NA,17
1610612760,2017,203924,Jerami Grant,1994-03-12,6.75,00,9,F,220,24,4,Syracuse,17
1610612760,2017,203500,Steven Adams,1993-07-20,7,00,12,C,255,24,5,Pittsburgh,17
1610612760,2017,202331,Paul George,1990-05-02,6.75,00,13,F,220,28,8,Fresno State,17
1610612760,2017,202713,Kyle Singler,1988-05-04,6.666666666666667,00,15,F,228,30,6,Duke,17
1610612761,1995,77776,Dan O'Sullivan,1968-03-03,6.833333333333333,00,NA,NA,250,28,3,Fordham,13
1610612761,1995,440,Zan Tabak,1970-06-15,7,00,3,C,245,26,1,Croatia,13
1610612761,1995,76683,Vincenzo Esposito,1969-03-01,6.25,00,4,G,198,27,0,NA,13
1610612761,1995,926,Alvin Robertson,1962-07-22,6.333333333333333,00,7,G,208,33,9,Arkansas,13
1610612761,1995,57,Doug Christie,1970-05-09,6.5,00,13,G-F,205,26,3,Pepperdine,13
1610612761,1995,757,Damon Stoudamire,1973-09-03,5.833333333333333,00,20,G,171,22,0,Arizona,13
1610612761,1995,730,Dwayne Whitfield,1972-08-21,6.583333333333333,00,23,F,240,23,0,Jackson State,13
1610612761,1995,728,Jimmy King,1973-08-09,6.416666666666667,00,24,G,210,22,0,Michigan,13
1610612761,1995,932,Oliver Miller,1970-04-06,6.75,00,30,C,280,26,3,Arkansas,13
1610612761,1995,729,Martin Lewis,1975-04-28,6.5,00,32,G,225,21,0,Seward County Community College,13
1610612761,1996,412,Sharone Wright,1973-01-30,6.916666666666667,00,4,C,260,24,2,Clemson,12
1610612761,1996,32,Clifford Rozier,1972-10-31,6.916666666666667,00,7,C-F,230,24,2,Louisville,12
1610612761,1996,57,Doug Christie,1970-05-09,6.5,00,13,G-F,205,27,4,Pepperdine,12
1610612761,1996,757,Damon Stoudamire,1973-09-03,5.833333333333333,00,20,G,171,23,1,Arizona,12
1610612761,1996,948,Marcus Camby,1974-03-22,6.916666666666667,00,21,F-C,220,23,0,Massachusetts,12
1610612761,1996,1073,Reggie Slater,1970-08-27,6.583333333333333,00,24,F,215,26,2,Wyoming,12
1610612761,1996,1381,John Long,1956-08-28,6.416666666666667,00,25,G,200,40,13,Detroit Mercy,12
1610612761,1996,704,Shawn Respert,1972-02-06,6.166666666666667,00,31,G,185,25,1,Michigan State,12
1610612761,1996,729,Martin Lewis,1975-04-28,6.5,00,32,F,225,22,1,Seward County Community College,12
1610612761,1996,435,Carlos Rogers,1971-02-06,6.916666666666667,00,34,F,220,26,2,Tennessee State,12
1610612761,1997,1612,Chris Garner,1975-02-23,5.833333333333333,00,0,G,156,23,0,Memphis,12
1610612761,1997,1503,Tracy McGrady,1979-05-24,6.666666666666667,00,1,F-G,210,19,0,Mount Zion Christian Academy (NC),12
1610612761,1997,932,Oliver Miller,1970-04-06,6.75,00,2,F-C,325,28,5,Arkansas,12
1610612761,1997,1497,Chauncey Billups,1976-09-25,6.25,00,3,G,202,21,0,Colorado,12
1610612761,1997,244,Dee Brown,1968-11-29,6.166666666666667,00,7,G,185,29,7,Jacksonville,12
1610612761,1997,1519,John Thomas,1975-09-08,6.75,00,12,F,265,22,0,Minnesota,12
1610612761,1997,57,Doug Christie,1970-05-09,6.5,00,13,G-F,205,28,5,Pepperdine,12
1610612761,1997,948,Marcus Camby,1974-03-22,6.916666666666667,00,21,F-C,220,24,1,Massachusetts,12
1610612761,1997,1541,Alvin Williams,1974-08-06,6.416666666666667,00,22,G,185,23,0,Villanova,12
1610612761,1997,718,Gary Trent,1974-09-22,6.666666666666667,00,33,F,250,23,2,Ohio,12
1610612761,1998,1503,Tracy McGrady,1979-05-24,6.666666666666667,00,1,F-G,210,20,1,Mount Zion Christian Academy (NC),11
1610612761,1998,1565,Michael Stewart,1975-04-25,6.833333333333333,00,4,C,230,24,1,California,11
1610612761,1998,244,Dee Brown,1968-11-29,6.166666666666667,00,7,G,185,30,8,Jacksonville,11
1610612761,1998,1519,John Thomas,1975-09-08,6.75,00,12,F,265,23,1,Minnesota,11
1610612761,1998,57,Doug Christie,1970-05-09,6.5,00,13,G-F,205,29,6,Pepperdine,11
1610612761,1998,1713,Vince Carter,1977-01-26,6.583333333333333,00,15,F-G,215,22,0,North Carolina,11
1610612761,1998,1541,Alvin Williams,1974-08-06,6.416666666666667,00,20,G,185,24,1,Villanova,11
1610612761,1998,891,Charles Oakley,1963-12-18,6.75,00,34,F,245,35,13,Virginia Union,11
1610612761,1998,1073,Reggie Slater,1970-08-27,6.583333333333333,00,35,F,255,28,4,Wyoming,11
1610612761,1998,788,Kevin Willis,1962-09-06,7,00,42,C-F,245,36,14,Michigan State,11
1610612761,1999,1503,Tracy McGrady,1979-05-24,6.666666666666667,00,1,F,210,21,2,Mount Zion Christian Academy (NC),12
1610612761,1999,1565,Michael Stewart,1975-04-25,6.833333333333333,00,4,C,230,25,2,California,12
1610612761,1999,244,Dee Brown,1968-11-29,6.166666666666667,00,7,G,205,31,9,Jacksonville,12
1610612761,1999,1519,John Thomas,1975-09-08,6.75,00,12,F,265,24,2,Minnesota,12
1610612761,1999,57,Doug Christie,1970-05-09,6.5,00,13,G,205,30,7,Pepperdine,12
1610612761,1999,177,Muggsy Bogues,1965-01-09,5.25,00,14,G,141,35,12,Wake Forest,12
1610612761,1999,1713,Vince Carter,1977-01-26,6.583333333333333,00,15,F-G,215,23,1,North Carolina,12
1610612761,1999,1541,Alvin Williams,1974-08-06,6.416666666666667,00,20,G,185,25,2,Villanova,12
1610612761,1999,209,Dell Curry,1964-06-25,6.416666666666667,00,30,G-F,205,36,13,Virginia Tech,12
1610612761,1999,213,Antonio Davis,1968-10-31,6.75,00,33,C-F,230,31,6,Texas-El Paso,12
1610612761,2000,376,Eric Montross,1971-09-23,7,00,0,C,270,29,6,North Carolina,12
1610612761,2000,164,Chris Childs,1967-11-20,6.25,00,1,G,195,33,6,Boise State,12
1610612761,2000,145,Tracy Murray,1971-07-25,6.583333333333333,00,3,F,228,29,8,UCLA,12
1610612761,2000,1565,Michael Stewart,1975-04-25,6.833333333333333,00,4,C,230,26,3,California,12
1610612761,2000,1721,Keon Clark,1975-04-16,6.916666666666667,00,7,C-F,221,26,2,Nevada-Las Vegas,12
1610612761,2000,966,Jerome Williams,1973-05-10,6.75,00,13,C-F,206,28,4,Georgetown,12
1610612761,2000,1713,Vince Carter,1977-01-26,6.5,00,15,G-F,225,24,2,North Carolina,12
1610612761,2000,1541,Alvin Williams,1974-08-06,6.416666666666667,00,20,G,185,26,3,Villanova,12
1610612761,2000,2050,Morris Peterson,1977-08-26,6.583333333333333,00,24,F-G,218,23,0,Michigan State,12
1610612761,2000,209,Dell Curry,1964-06-25,6.416666666666667,00,30,G-F,205,37,14,Virginia Tech,12
1610612761,2001,376,Eric Montross,1971-09-23,7,00,0,C,270,30,7,North Carolina,14
1610612761,2001,164,Chris Childs,1967-11-20,6.25,00,1,G,195,34,7,Boise State,14
1610612761,2001,1565,Michael Stewart,1975-04-25,6.833333333333333,00,4,C,230,27,4,California,14
1610612761,2001,2214,Michael Bradley,1979-04-18,6.75,00,5,F,227,23,0,Villanova,14
1610612761,2001,1721,Keon Clark,1975-04-16,6.916666666666667,00,7,C-F,221,27,3,Nevada-Las Vegas,14
1610612761,2001,1983,Jermaine Jackson,1976-06-07,6.416666666666667,00,8,G,204,26,1,Detroit Mercy,14
1610612761,2001,966,Jerome Williams,1973-05-10,6.75,00,13,F-C,206,29,5,Georgetown,14
1610612761,2001,1713,Vince Carter,1977-01-26,6.5,00,15,G-F,225,25,3,North Carolina,14
1610612761,2001,1541,Alvin Williams,1974-08-06,6.416666666666667,00,20,G,185,27,4,Villanova,14
1610612761,2001,2050,Morris Peterson,1977-08-26,6.583333333333333,00,24,F-G,218,24,1,Michigan State,14
1610612761,2002,376,Eric Montross,1971-09-23,7,00,0,C,270,31,8,North Carolina,15
1610612761,2002,2423,Chris Jefferies,1980-02-13,6.666666666666667,00,1,F,215,23,0,Fresno State,15
1610612761,2002,2214,Michael Bradley,1979-04-18,6.833333333333333,00,5,F,225,24,1,Villanova,15
1610612761,2002,1572,Nate Huffman,1975-04-02,7.083333333333333,00,7,C,245,28,0,Central Michigan,15
1610612761,2002,1983,Jermaine Jackson,1976-06-07,6.416666666666667,00,8,G,204,27,2,Detroit Mercy,15
1610612761,2002,283,Lindsey Hunter,1970-12-03,6.166666666666667,00,11,G,195,32,9,Jackson State,15
1610612761,2002,966,Jerome Williams,1973-05-10,6.75,00,13,F-C,206,30,6,Georgetown,15
1610612761,2002,1713,Vince Carter,1977-01-26,6.5,00,15,G-F,225,26,4,North Carolina,15
1610612761,2002,1541,Alvin Williams,1974-08-06,6.416666666666667,00,20,G,185,28,5,Villanova,15
1610612761,2002,441,Lamond Murray,1973-04-20,6.583333333333333,00,21,F,235,30,8,California,15
1610612761,2003,393,Rod Strickland,1966-07-11,6.25,00,1,G,185,37,15,DePaul,15
1610612761,2003,2547,Chris Bosh,1984-03-24,6.833333333333333,00,4,C-F,210,20,0,Georgia Tech,15
1610612761,2003,147,Jalen Rose,1973-01-30,6.666666666666667,00,5,G-F,217,31,9,Michigan,15
1610612761,2003,2040,Jerome Moiso,1978-06-15,6.833333333333333,00,6,F,235,26,3,UCLA,15
1610612761,2003,1960,Milt Palacio,1978-02-07,6.25,00,10,G,195,26,4,Colorado State,15
1610612761,2003,688,Michael Curry,1968-08-22,6.416666666666667,00,12,F-G,210,35,9,Georgia Southern,15
1610612761,2003,1713,Vince Carter,1977-01-26,6.5,00,15,G-F,225,27,5,North Carolina,15
1610612761,2003,1541,Alvin Williams,1974-08-06,6.416666666666667,00,20,G,185,29,6,Villanova,15
1610612761,2003,441,Lamond Murray,1973-04-20,6.583333333333333,00,21,F,236,31,8,California,15
1610612761,2003,1901,Dion Glover,1978-10-22,6.416666666666667,00,22,G,225,25,4,Georgia Tech,15
1610612761,2004,2241,Omar Cook,1982-01-28,6.083333333333333,00,1,G,190,23,1,St. John's (NY),12
1610612761,2004,2547,Chris Bosh,1984-03-24,6.833333333333333,00,4,F,235,21,1,Georgia Tech,12
1610612761,2004,147,Jalen Rose,1973-01-30,6.666666666666667,00,5,G-F,215,32,10,Michigan,12
1610612761,2004,2776,Pape Sow,1981-11-22,6.833333333333333,00,9,F,250,23,0,Cal State-Fullerton,12
1610612761,2004,1960,Milt Palacio,1978-02-07,6.25,00,10,G,210,27,5,Colorado State,12
1610612761,2004,1747,Rafer Alston,1976-07-24,6.166666666666667,00,11,G,170,28,5,Fresno State,12
1610612761,2004,2588,Matt Bonner,1980-04-05,6.833333333333333,00,16,F,240,25,0,Florida,12
1610612761,2004,677,Eric Williams,1972-07-17,6.666666666666667,00,17,F,220,32,9,Providence,12
1610612761,2004,441,Lamond Murray,1973-04-20,6.583333333333333,00,21,F,235,32,9,California,12
1610612761,2004,2050,Morris Peterson,1977-08-26,6.583333333333333,00,24,G-F,215,27,4,Michigan State,12
1610612761,2005,1725,Rasho Nesterovic,1976-05-30,7,00,NA,C,255,30,7,"Ljubljana, Slovenia",13
1610612761,2005,2743,Kris Humphries,1985-02-06,6.75,00,NA,F,235,21,1,Minnesota,13
1610612761,2005,239,Darrick Martin,1971-03-06,5.916666666666667,00,2,G,170,35,10,UCLA,13
1610612761,2005,2254,Loren Woods,1978-06-21,7.166666666666667,00,3,C,260,28,4,Arizona,13
1610612761,2005,2547,Chris Bosh,1984-03-24,6.833333333333333,00,4,F,230,22,2,Georgia Tech,13
1610612761,2005,101181,Jose Calderon,1981-09-28,6.25,00,8,G,210,24,0,"Villanueva de la Serena, Spain",13
1610612761,2005,2776,Pape Sow,1981-11-22,6.833333333333333,00,9,C-F,250,24,1,Cal State-Fullerton,13
1610612761,2005,2857,Andre Barrett,1982-02-21,5.833333333333333,00,12,G,173,24,1,Seton Hall,13
1610612761,2005,2229,Mike James,1975-06-23,6.166666666666667,00,13,G,190,31,4,Duquesne,13
